-2.800072908401489258e+00,2.824994087219238281e+00,4.346657544374465942e-02
-2.306524991989135742e+00,2.827188014984130859e+00,4.346700012683868408e-02
-1.816485643386840820e+00,2.826627016067504883e+00,4.346844553947448730e-02
-1.321674108505249023e+00,2.826247215270996094e+00,4.346581175923347473e-02
-8.206069469451904297e-01,2.825810909271240234e+00,4.346937313675880432e-02
-3.239414095878601074e-01,2.825166702270507812e+00,4.344971105456352234e-02
1.819744110107421875e-01,2.820654153823852539e+00,4.346553236246109009e-02
4.357970952987670898e-01,2.385150909423828125e+00,4.346802458167076111e-02
1.858998388051986694e-01,1.953952431678771973e+00,4.346830397844314575e-02
6.866101026535034180e-01,1.958214282989501953e+00,4.345584660768508911e-02
1.182522892951965332e+00,1.957170128822326660e+00,4.346801713109016418e-02
1.678258895874023438e+00,1.955755949020385742e+00,4.346216842532157898e-02
2.173560619354248047e+00,1.954223155975341797e+00,4.346327856183052063e-02
2.669676303863525391e+00,1.953211545944213867e+00,4.345560818910598755e-02
3.166114807128906250e+00,1.951884269714355469e+00,4.346673563122749329e-02
2.918457031250000000e+00,1.518801450729370117e+00,4.346802830696105957e-02
3.175035953521728516e+00,1.088558077812194824e+00,4.346912354230880737e-02
2.672237634658813477e+00,1.085461854934692383e+00,4.346707463264465332e-02
2.180836677551269531e+00,1.084069609642028809e+00,4.346266016364097595e-02
1.691611647605895996e+00,1.081521749496459961e+00,4.346686601638793945e-02
1.449709534645080566e+00,6.478049755096435547e-01,4.346434772014617920e-02
1.703695297241210938e+00,2.208055704832077026e-01,4.346400499343872070e-02
1.453504800796508789e+00,-2.092129141092300415e-01,4.346571490168571472e-02
1.708726882934570312e+00,-6.398209929466247559e-01,4.346445947885513306e-02
1.956173419952392578e+00,-1.069159030914306641e+00,4.346693307161331177e-02
2.452233552932739258e+00,-1.066015362739562988e+00,4.346834868192672729e-02
2.946118593215942383e+00,-1.067730188369750977e+00,4.346374422311782837e-02
3.191618919372558594e+00,-1.502328395843505859e+00,4.346846789121627808e-02
2.938721895217895508e+00,-1.934403657913208008e+00,4.346897080540657043e-02
3.191469907760620117e+00,-2.364663839340209961e+00,4.346657916903495789e-02
2.938817739486694336e+00,-2.796623706817626953e+00,4.346804320812225342e-02
2.439383029937744141e+00,-2.794075012207031250e+00,4.346841946244239807e-02
2.687806129455566406e+00,-2.367746353149414062e+00,4.346774518489837646e-02
2.436720371246337891e+00,-1.942955970764160156e+00,4.346823692321777344e-02
2.208542108535766602e+00,-1.513530850410461426e+00,4.346424341201782227e-02
2.702494144439697266e+00,-1.505696773529052734e+00,4.346620291471481323e-02
1.710570693016052246e+00,-1.504285097122192383e+00,4.346508160233497620e-02
1.212105512619018555e+00,-1.501971840858459473e+00,4.346738383173942566e-02
7.137293219566345215e-01,-1.501961708068847656e+00,4.346575587987899780e-02
4.666753411293029785e-01,-1.930968999862670898e+00,4.346590116620063782e-02
9.662271738052368164e-01,-1.925421953201293945e+00,4.346139729022979736e-02
1.459981679916381836e+00,-1.925163865089416504e+00,4.346570000052452087e-02
1.948705673217773438e+00,-1.924465060234069824e+00,4.346363991498947144e-02
1.462979793548583984e+00,-1.074930548667907715e+00,4.346411675214767456e-02
9.651647806167602539e-01,-1.066206574440002441e+00,4.346821457147598267e-02
4.682645797729492188e-01,-1.069770574569702148e+00,4.346425086259841919e-02
2.187981903553009033e-01,-1.499027013778686523e+00,4.346379637718200684e-02
-3.177409619092941284e-02,-1.924598932266235352e+00,4.346679151058197021e-02
2.146719843149185181e-01,-2.354972362518310547e+00,4.346478357911109924e-02
4.528148770332336426e-01,-2.776196956634521484e+00,4.346704855561256409e-02
1.981772184371948242e-01,-3.202404260635375977e+00,4.346571862697601318e-02
-2.951225042343139648e-01,-3.200560808181762695e+00,4.346661642193794250e-02
-3.690982609987258911e-02,-2.786303043365478516e+00,4.346571490168571472e-02
-2.856528759002685547e-01,-2.362241744995117188e+00,4.346590116620063782e-02
-5.302120447158813477e-01,-1.928542613983154297e+00,4.346693679690361023e-02
-1.028960943222045898e+00,-1.928935170173645020e+00,4.346781596541404724e-02
-1.522609353065490723e+00,-1.928840041160583496e+00,4.346465319395065308e-02
-2.019834518432617188e+00,-1.923147320747375488e+00,4.346769303083419800e-02
-2.517489194869995117e+00,-1.917763829231262207e+00,4.346453770995140076e-02
-2.768787384033203125e+00,-2.339961051940917969e+00,4.346628859639167786e-02
-2.519650936126708984e+00,-2.761482238769531250e+00,4.346986487507820129e-02
-2.773380994796752930e+00,-3.185274124145507812e+00,4.346672445535659790e-02
-2.273287296295166016e+00,-3.178647994995117188e+00,4.345397278666496277e-02
-3.013800859451293945e+00,-2.775964498519897461e+00,4.346749931573867798e-02
-3.016945838928222656e+00,-1.923832774162292480e+00,4.346499592065811157e-02
-2.771326065063476562e+00,-1.473448634147644043e+00,4.346965625882148743e-02
-2.275659561157226562e+00,-1.486896872520446777e+00,4.346652328968048096e-02
-1.781321525573730469e+00,-1.492703080177307129e+00,4.346717521548271179e-02
-1.287951827049255371e+00,-1.490547776222229004e+00,4.346539825201034546e-02
-7.863173484802246094e-01,-1.495525002479553223e+00,4.346922412514686584e-02
-2.896517813205718994e-01,-1.496917247772216797e+00,4.346491396427154541e-02
-5.430674552917480469e-01,-1.061925768852233887e+00,4.346706345677375793e-02
-3.314306959509849548e-02,-1.068197011947631836e+00,4.346669092774391174e-02
-1.035052418708801270e+00,-1.057155966758728027e+00,4.346524924039840698e-02
-1.534656524658203125e+00,-1.059981703758239746e+00,4.346570745110511780e-02
-2.017317771911621094e+00,-1.055572152137756348e+00,4.346819967031478882e-02
-2.517926931381225586e+00,-1.035431623458862305e+00,4.346618801355361938e-02
-3.019862651824951172e+00,-1.030978798866271973e+00,4.346910119056701660e-02
-1.788964509963989258e+00,-6.296814680099487305e-01,4.346461221575737000e-02
-1.285254359245300293e+00,-6.245650053024291992e-01,4.346513003110885620e-02
-1.545715093612670898e+00,-1.965336352586746216e-01,4.346332326531410217e-02
-1.035250902175903320e+00,-1.922806650400161743e-01,4.346469789743423462e-02
-1.301292061805725098e+00,2.352951467037200928e-01,4.346590489149093628e-02
-1.790759205818176270e+00,2.335632145404815674e-01,4.346545785665512085e-02
-1.549677133560180664e+00,6.736467480659484863e-01,4.346477612853050232e-02
-1.055944681167602539e+00,6.678601503372192383e-01,4.346223548054695129e-02
-1.305004596710205078e+00,1.105951309204101562e+00,4.346539452672004700e-02
-8.021559119224548340e-01,1.100952625274658203e+00,4.346325993537902832e-02
-3.085626959800720215e-01,1.100623488426208496e+00,4.346391558647155762e-02
1.880842745304107666e-01,1.098595619201660156e+00,4.346363991498947144e-02
6.847417950630187988e-01,1.096894383430480957e+00,4.346939176321029663e-02
1.188088655471801758e+00,1.079503178596496582e+00,4.346482083201408386e-02
9.507603645324707031e-01,6.472888588905334473e-01,4.346704855561256409e-02
1.205255627632141113e+00,2.187066972255706787e-01,4.346694424748420715e-02
9.543430805206298828e-01,-2.051440626382827759e-01,4.346967861056327820e-02
1.205371975898742676e+00,-6.369193792343139648e-01,4.346637427806854248e-02
1.436946511268615723e+00,1.525986909866333008e+00,4.346335306763648987e-02
1.925163984298706055e+00,1.525898098945617676e+00,4.346393048763275146e-02
2.420510530471801758e+00,1.520330548286437988e+00,4.346845299005508423e-02
2.425287961959838867e+00,2.381766796112060547e+00,4.346365109086036682e-02
2.924129724502563477e+00,2.380973339080810547e+00,4.346613213419914246e-02
2.675615072250366211e+00,2.810199260711669922e+00,4.346610978245735168e-02
3.179925680160522461e+00,2.807465076446533203e+00,4.346575960516929626e-02
9.389078617095947266e-01,1.528473138809204102e+00,4.346838593482971191e-02
4.362286925315856934e-01,1.522904038429260254e+00,4.346563667058944702e-02
-5.473430082201957703e-02,1.518714904785156250e+00,4.346689209342002869e-02
-5.447545051574707031e-01,1.532774448394775391e+00,4.346554726362228394e-02
-1.047210335731506348e+00,1.538235902786254883e+00,4.346394538879394531e-02
-1.546553969383239746e+00,1.538543701171875000e+00,4.346856847405433655e-02
-1.790671586990356445e+00,1.110943794250488281e+00,4.346492886543273926e-02
-2.287127733230590820e+00,1.122381806373596191e+00,4.346107318997383118e-02
-2.781408309936523438e+00,1.125229120254516602e+00,4.346524924039840698e-02
-3.027159929275512695e+00,1.560601115226745605e+00,4.346572607755661011e-02
-2.535909891128540039e+00,1.564935207366943359e+00,4.346944764256477356e-02
-2.051394224166870117e+00,1.541781544685363770e+00,4.346487298607826233e-02
-2.289707183837890625e+00,2.002397298812866211e+00,4.346736893057823181e-02
-1.794624328613281250e+00,1.971923112869262695e+00,4.346507787704467773e-02
-1.302066206932067871e+00,1.972096323966979980e+00,4.346724599599838257e-02
-7.956401109695434570e-01,1.965420365333557129e+00,4.346553981304168701e-02
-3.184147179126739502e-01,1.953535676002502441e+00,4.346621781587600708e-02
-5.733777284622192383e-01,2.389314413070678711e+00,4.346371069550514221e-02
-7.025682926177978516e-02,2.387677907943725586e+00,4.346748441457748413e-02
-1.067977070808410645e+00,2.395473718643188477e+00,4.346587508916854858e-02
-1.561236023902893066e+00,2.395547866821289062e+00,4.346575960516929626e-02
-2.046884536743164062e+00,2.394004106521606445e+00,4.346680641174316406e-02
-2.540639877319335938e+00,2.392931461334228516e+00,4.346261173486709595e-02
-2.768674373626708984e+00,1.999285221099853516e+00,4.346590861678123474e-02
-3.047367095947265625e+00,2.395662546157836914e+00,4.346850886940956116e-02
